"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
3 Jul 2007 00:50:00.000,24.775,-35.601,903.734957,-0.057859,-0.013505,-0.016353
3 Jul 2007 00:51:00.000,21.302,-36.397,902.806653,-0.057920,-0.013041,-0.014552
3 Jul 2007 00:52:00.000,17.825,-37.168,901.993077,-0.057971,-0.012670,-0.012533
3 Jul 2007 00:53:00.000,14.345,-37.919,901.306444,-0.058012,-0.012381,-0.010326
3 Jul 2007 00:54:00.000,10.863,-38.655,900.757070,-0.058045,-0.012164,-0.007964
3 Jul 2007 00:55:00.000,7.380,-39.380,900.353216,-0.058068,-0.012011,-0.005481
3 Jul 2007 00:56:00.000,3.895,-40.098,900.100956,-0.058082,-0.011918,-0.002917
3 Jul 2007 00:57:00.000,0.410,-40.812,900.004088,-0.058088,-0.011883,-0.000308
3 Jul 2007 00:58:00.000,-3.075,-41.525,900.064070,-0.058084,-0.011905,0.002305
3 Jul 2007 00:59:00.000,-6.560,-42.241,900.279999,-0.058072,-0.011984,0.004884
3 Jul 2007 01:00:00.000,-10.043,-42.964,900.648625,-0.058051,-0.012122,0.007389
3 Jul 2007 01:01:00.000,-13.526,-43.697,901.164401,-0.058021,-0.012324,0.009782
3 Jul 2007 01:02:00.000,-17.006,-44.445,901.819571,-0.057982,-0.012595,0.012029
3 Jul 2007 01:03:00.000,-20.483,-45.210,902.604290,-0.057933,-0.012946,0.014095
3 Jul 2007 01:04:00.000,-23.957,-46.000,903.506775,-0.057875,-0.013387,0.015950
3 Jul 2007 01:05:00.000,-27.428,-46.819,904.513489,-0.057806,-0.013934,0.017565
3 Jul 2007 01:06:00.000,-30.894,-47.674,905.609347,-0.057725,-0.014609,0.018918
3 Jul 2007 01:07:00.000,-34.355,-48.575,906.777950,-0.057632,-0.015441,0.019987
3 Jul 2007 01:08:00.000,-37.810,-49.531,908.001835,-0.057525,-0.016468,0.020758
3 Jul 2007 01:09:00.000,-41.257,-50.556,909.262736,-0.057399,-0.017743,0.021220
3 Jul 2007 01:10:00.000,-44.697,-51.667,910.541863,-0.057252,-0.019339,0.021365
3 Jul 2007 01:11:00.000,-48.127,-52.885,911.820182,-0.057075,-0.021360,0.021193
3 Jul 2007 01:12:00.000,-51.545,-54.242,913.078702,-0.056861,-0.023958,0.020706
3 Jul 2007 01:13:00.000,-54.949,-55.776,914.298752,-0.056593,-0.027356,0.019912
3 Jul 2007 01:14:00.000,-58.335,-57.547,915.462257,-0.056248,-0.031901,0.018824
3 Jul 2007 01:15:00.000,-61.697,-59.638,916.552005,-0.055788,-0.038141,0.017457
3 Jul 2007 01:16:00.000,-65.026,-62.176,917.551896,-0.055147,-0.046986,0.015832
3 Jul 2007 01:17:00.000,-68.308,-65.359,918.447177,-0.054210,-0.060010,0.013974
3 Jul 2007 01:18:00.000,-71.521,-69.516,919.224650,-0.052755,-0.080067,0.011910
3 Jul 2007 01:19:00.000,-74.620,-75.212,919.872868,-0.050335,-0.112527,0.009671
3 Jul 2007 01:20:00.000,-77.523,-83.463,920.382293,-0.045976,-0.167411,0.007289
3 Jul 2007 01:21:00.000,-80.057,-96.055,920.745435,-0.037546,-0.259688,0.004801
3 Jul 2007 01:22:00.000,-81.871,-115.363,920.956957,-0.021297,-0.385148,0.002241
3 Jul 2007 01:23:00.000,-82.430,-140.949,921.013752,0.003571,-0.443006,-0.000351
3 Jul 2007 01:24:00.000,-81.482,-165.309,920.914985,0.026670,-0.351324,-0.002938
3 Jul 2007 01:25:00.000,-79.425,177.388,920.662107,0.040416,-0.230348,-0.005481
3 Jul 2007 01:26:00.000,-76.766,166.198,920.258835,0.047436,-0.149562,-0.007945
3 Jul 2007 01:27:00.000,-73.798,158.775,919.711093,0.051125,-0.102076,-0.010291
3 Jul 2007 01:28:00.000,-70.662,153.571,919.026939,0.053219,-0.073714,-0.012486
3 Jul 2007 01:29:00.000,-67.427,149.720,918.216439,0.054502,-0.055950,-0.014497
3 Jul 2007 01:30:00.000,-64.130,146.737,917.291532,0.055343,-0.044267,-0.016295
3 Jul 2007 01:31:00.000,-60.791,144.335,916.265854,0.055926,-0.036246,-0.017852
3 Jul 2007 01:32:00.000,-57.422,142.341,915.154545,0.056350,-0.030534,-0.019146
3 Jul 2007 01:33:00.000,-54.031,140.641,913.974029,0.056671,-0.026342,-0.020156
3 Jul 2007 01:34:00.000,-50.623,139.159,912.741776,0.056923,-0.023188,-0.020868
3 Jul 2007 01:35:00.000,-47.202,137.844,911.476049,0.057126,-0.020765,-0.021271
3 Jul 2007 01:36:00.000,-43.769,136.657,910.195633,0.057294,-0.018871,-0.021357
3 Jul 2007 01:37:00.000,-40.327,135.572,908.919558,0.057435,-0.017370,-0.021126
3 Jul 2007 01:38:00.000,-36.877,134.567,907.666820,0.057555,-0.016169,-0.020580
3 Jul 2007 01:39:00.000,-33.420,133.627,906.456096,0.057659,-0.015199,-0.019727
3 Jul 2007 01:40:00.000,-29.958,132.739,905.305460,0.057748,-0.014413,-0.018580
3 Jul 2007 01:41:00.000,-26.491,131.894,904.232116,0.057825,-0.013775,-0.017154
3 Jul 2007 01:42:00.000,-23.019,131.084,903.252130,0.057891,-0.013258,-0.015471
3 Jul 2007 01:43:00.000,-19.544,130.301,902.380191,0.057947,-0.012843,-0.013557
3 Jul 2007 01:44:00.000,-16.066,129.541,901.629381,0.057993,-0.012515,-0.011439
3 Jul 2007 01:45:00.000,-12.585,128.798,901.010978,0.058030,-0.012263,-0.009149
3 Jul 2007 01:46:00.000,-9.102,128.068,900.534275,0.058058,-0.012079,-0.006721
3 Jul 2007 01:47:00.000,-5.618,127.347,900.206443,0.058076,-0.011957,-0.004193
3 Jul 2007 01:48:00.000,-2.134,126.632,900.032415,0.058086,-0.011894,-0.001601
3 Jul 2007 01:49:00.000,1.352,125.919,900.014810,0.058087,-0.011887,0.001015
3 Jul 2007 01:50:00.000,4.837,125.204,900.153894,0.058079,-0.011938,0.003615
3 Jul 2007 01:51:00.000,8.321,124.485,900.447573,0.058063,-0.012046,0.006162
3 Jul 2007 01:52:00.000,11.804,123.758,900.891427,0.058037,-0.012216,0.008615
3 Jul 2007 01:53:00.000,15.285,123.018,901.478779,0.058002,-0.012452,0.010939
3 Jul 2007 01:54:00.000,18.764,122.262,902.200800,0.057958,-0.012762,0.013098
3 Jul 2007 01:55:00.000,22.240,121.485,903.046645,0.057905,-0.013156,0.015061
3 Jul 2007 01:56:00.000,25.713,120.681,904.003618,0.057841,-0.013649,0.016798
3 Jul 2007 01:57:00.000,29.181,119.845,905.057372,0.057767,-0.014258,0.018283
3 Jul 2007 01:58:00.000,32.644,118.968,906.192130,0.057680,-0.015008,0.019495
3 Jul 2007 01:59:00.000,36.102,118.040,907.390921,0.057580,-0.015933,0.020415
3 Jul 2007 02:00:00.000,39.554,117.051,908.635842,0.057464,-0.017077,0.021031
3 Jul 2007 02:01:00.000,42.997,115.985,909.908328,0.057328,-0.018504,0.021333
3 Jul 2007 02:02:00.000,46.432,114.823,911.189429,0.057166,-0.020299,0.021318
3 Jul 2007 02:03:00.000,49.857,113.540,912.460099,0.056972,-0.022589,0.020986
3 Jul 2007 02:04:00.000,53.268,112.099,913.701472,0.056733,-0.025558,0.020342
3 Jul 2007 02:05:00.000,56.663,110.454,914.895145,0.056430,-0.029482,0.019398
3 Jul 2007 02:06:00.000,60.038,108.534,916.023449,0.056033,-0.034798,0.018166
3 Jul 2007 02:07:00.000,63.384,106.236,917.069702,0.055492,-0.042210,0.016666
3 Jul 2007 02:08:00.000,66.692,103.403,918.018457,0.054721,-0.052910,0.014920
3 Jul 2007 02:09:00.000,69.943,99.780,918.855722,0.053560,-0.069014,0.012954
3 Jul 2007 02:10:00.000,73.106,94.937,919.569164,0.051696,-0.094438,0.010798
3 Jul 2007 02:11:00.000,76.120,88.117,920.148279,0.048469,-0.136597,0.008482
3 Jul 2007 02:12:00.000,78.867,77.953,920.584552,0.042427,-0.208511,0.006042
3 Jul 2007 02:13:00.000,81.096,62.232,920.871569,0.030558,-0.322125,0.003513
3 Jul 2007 02:14:00.000,82.342,39.245,921.005113,0.009392,-0.433099,0.000933
3 Jul 2007 02:15:00.000,82.125,13.109,920.983222,-0.016281,-0.409887,-0.001662
3 Jul 2007 02:16:00.000,80.544,-7.881,920.806219,-0.034729,-0.286395,-0.004231
3 Jul 2007 02:17:00.000,78.132,-21.781,920.476702,-0.044549,-0.184325,-0.006739
3 Jul 2007 02:18:00.000,75.292,-30.817,919.999515,-0.049577,-0.122410,-0.009148
3 Jul 2007 02:19:00.000,72.228,-36.976,919.381672,-0.052320,-0.086005,-0.011422
3 Jul 2007 02:20:00.000,69.036,-41.417,918.632263,-0.053940,-0.063759,-0.013528
3 Jul 2007 02:21:00.000,65.767,-44.784,917.762320,-0.054968,-0.049469,-0.015435
3 Jul 2007 02:22:00.000,62.447,-47.446,916.784664,-0.055663,-0.039857,-0.017114
3 Jul 2007 02:23:00.000,59.091,-49.624,915.713716,-0.056156,-0.033128,-0.018540
3 Jul 2007 02:24:00.000,55.710,-51.459,914.565294,-0.056523,-0.028261,-0.019693
3 Jul 2007 02:25:00.000,52.310,-53.040,913.356383,-0.056806,-0.024640,-0.020554
3 Jul 2007 02:26:00.000,48.895,-54.433,912.104886,-0.057031,-0.021886,-0.021111
3 Jul 2007 02:27:00.000,45.467,-55.679,910.829363,-0.057215,-0.019751,-0.021354
3 Jul 2007 02:28:00.000,42.030,-56.812,909.548758,-0.057368,-0.018070,-0.021280
3 Jul 2007 02:29:00.000,38.584,-57.854,908.282121,-0.057498,-0.016730,-0.020889
3 Jul 2007 02:30:00.000,35.130,-58.825,907.048321,-0.057610,-0.015653,-0.020187
3 Jul 2007 02:31:00.000,31.671,-59.737,905.865765,-0.057706,-0.014781,-0.019183
3 Jul 2007 02:32:00.000,28.206,-60.602,904.752120,-0.057789,-0.014074,-0.017892
3 Jul 2007 02:33:00.000,24.736,-61.428,903.724047,-0.057860,-0.013499,-0.016334
3 Jul 2007 02:34:00.000,21.263,-62.224,902.796945,-0.057921,-0.013036,-0.014531
3 Jul 2007 02:35:00.000,17.786,-62.994,901.984718,-0.057972,-0.012667,-0.012510
3 Jul 2007 02:36:00.000,14.306,-63.745,901.299560,-0.058013,-0.012378,-0.010300
3 Jul 2007 02:37:00.000,10.825,-64.481,900.751763,-0.058045,-0.012162,-0.007937
3 Jul 2007 02:38:00.000,7.341,-65.206,900.349566,-0.058068,-0.012010,-0.005453
3 Jul 2007 02:39:00.000,3.857,-65.924,900.099019,-0.058082,-0.011918,-0.002888
3 Jul 2007 02:40:00.000,0.372,-66.637,900.003892,-0.058088,-0.011883,-0.000279
3 Jul 2007 02:41:00.000,-3.114,-67.351,900.065619,-0.058084,-0.011906,0.002334
3 Jul 2007 02:42:00.000,-6.598,-68.067,900.283268,-0.058072,-0.011985,0.004912
3 Jul 2007 02:43:00.000,-10.082,-68.790,900.653566,-0.058051,-0.012124,0.007416
3 Jul 2007 02:44:00.000,-13.564,-69.523,901.170939,-0.058020,-0.012326,0.009808
3 Jul 2007 02:45:00.000,-17.044,-70.271,901.827609,-0.057981,-0.012599,0.012053
3 Jul 2007 02:46:00.000,-20.522,-71.037,902.613706,-0.057932,-0.012950,0.014117
3 Jul 2007 02:47:00.000,-23.996,-71.827,903.517428,-0.057874,-0.013392,0.015969
3 Jul 2007 02:48:00.000,-27.467,-72.646,904.525218,-0.057805,-0.013941,0.017582
3 Jul 2007 02:49:00.000,-30.932,-73.502,905.621978,-0.057724,-0.014618,0.018931
3 Jul 2007 02:50:00.000,-34.393,-74.403,906.791294,-0.057631,-0.015451,0.019997
3 Jul 2007 02:51:00.000,-37.848,-75.360,908.015692,-0.057523,-0.016481,0.020765
3 Jul 2007 02:52:00.000,-41.296,-76.386,909.276899,-0.057398,-0.017759,0.021223
3 Jul 2007 02:53:00.000,-44.735,-77.498,910.556122,-0.057250,-0.019359,0.021365
3 Jul 2007 02:54:00.000,-48.165,-78.717,911.834325,-0.057073,-0.021385,0.021189
3 Jul 2007 02:55:00.000,-51.583,-80.075,913.092519,-0.056858,-0.023991,0.020699
3 Jul 2007 02:56:00.000,-54.987,-81.612,914.312037,-0.056589,-0.027400,0.019902
3 Jul 2007 02:57:00.000,-58.372,-83.386,915.474814,-0.056243,-0.031960,0.018810
3 Jul 2007 02:58:00.000,-61.734,-85.481,916.563648,-0.055782,-0.038224,0.017440
3 Jul 2007 02:59:00.000,-65.063,-88.025,917.562454,-0.055139,-0.047105,0.015813
3 Jul 2007 03:00:00.000,-68.345,-91.217,918.456494,-0.054197,-0.060188,0.013952
3 Jul 2007 03:01:00.000,-71.556,-95.387,919.232589,-0.052735,-0.080347,0.011886
3 Jul 2007 03:02:00.000,-74.654,-101.105,919.879311,-0.050299,-0.112991,0.009645
3 Jul 2007 03:03:00.000,-77.554,-109.393,920.387146,-0.045910,-0.168203,0.007262
3 Jul 2007 03:04:00.000,-80.082,-122.047,920.748626,-0.037416,-0.260965,0.004772
3 Jul 2007 03:05:00.000,-81.885,-141.439,920.958440,-0.021059,-0.386466,0.002213
3 Jul 2007 03:06:00.000,-82.427,-167.062,921.013505,0.003863,-0.442719,-0.000380
3 Jul 2007 03:07:00.000,-81.464,168.640,920.913011,0.026875,-0.349882,-0.002966
3 Jul 2007 03:08:00.000,-79.398,151.417,920.658436,0.040523,-0.229211,-0.005509
3 Jul 2007 03:09:00.000,-76.734,140.281,920.253520,0.047490,-0.148882,-0.007971
3 Jul 2007 03:10:00.000,-73.764,132.889,919.704213,0.051155,-0.101676,-0.010316
3 Jul 2007 03:11:00.000,-70.626,127.704,919.018594,0.053237,-0.073469,-0.012510
3 Jul 2007 03:12:00.000,-67.391,123.865,918.206753,0.054514,-0.055793,-0.014519
3 Jul 2007 03:13:00.000,-64.093,120.889,917.280647,0.055351,-0.044161,-0.016314
3 Jul 2007 03:14:00.000,-60.754,118.494,916.253930,0.055932,-0.036172,-0.017868
3 Jul 2007 03:15:00.000,-57.385,116.503,915.141759,0.056354,-0.030480,-0.019159
3 Jul 2007 03:16:00.000,-53.993,114.806,913.960571,0.056674,-0.026302,-0.020166
3 Jul 2007 03:17:00.000,-50.585,113.326,912.727844,0.056926,-0.023158,-0.020874
3 Jul 2007 03:18:00.000,-47.163,112.012,911.461850,0.057128,-0.020741,-0.021273
3 Jul 2007 03:19:00.000,-43.731,110.827,910.181377,0.057296,-0.018852,-0.021356
3 Jul 2007 03:20:00.000,-40.288,109.742,908.905458,0.057437,-0.017355,-0.021122
3 Jul 2007 03:21:00.000,-36.839,108.738,907.653086,0.057557,-0.016157,-0.020572
3 Jul 2007 03:22:00.000,-33.382,107.799,906.442932,0.057660,-0.015189,-0.019716
3 Jul 2007 03:23:00.000,-29.920,106.912,905.293064,0.057749,-0.014405,-0.018565
3 Jul 2007 03:24:00.000,-26.452,106.067,904.220672,0.057826,-0.013768,-0.017137
3 Jul 2007 03:25:00.000,-22.981,105.257,903.241810,0.057892,-0.013253,-0.015451
3 Jul 2007 03:26:00.000,-19.505,104.475,902.371150,0.057948,-0.012839,-0.013534
3 Jul 2007 03:27:00.000,-16.027,103.715,901.621755,0.057994,-0.012512,-0.011414
3 Jul 2007 03:28:00.000,-12.546,102.972,901.004880,0.058030,-0.012260,-0.009123
3 Jul 2007 03:29:00.000,-9.064,102.242,900.529798,0.058058,-0.012077,-0.006694
3 Jul 2007 03:30:00.000,-5.580,101.522,900.203654,0.058076,-0.011956,-0.004164
3 Jul 2007 03:31:00.000,-2.095,100.806,900.031356,0.058086,-0.011893,-0.001572
3 Jul 2007 03:32:00.000,1.390,100.093,900.015497,0.058087,-0.011888,0.001044
3 Jul 2007 03:33:00.000,4.876,99.379,900.156317,0.058079,-0.011939,0.003644
3 Jul 2007 03:34:00.000,8.360,98.660,900.451694,0.058062,-0.012048,0.006189
3 Jul 2007 03:35:00.000,11.843,97.932,900.897185,0.058037,-0.012218,0.008642
3 Jul 2007 03:36:00.000,15.324,97.192,901.486087,0.058002,-0.012455,0.010964
3 Jul 2007 03:37:00.000,18.803,96.436,902.209549,0.057958,-0.012766,0.013121
3 Jul 2007 03:38:00.000,22.279,95.658,903.056702,0.057904,-0.013161,0.015082
3 Jul 2007 03:39:00.000,25.751,94.854,904.014833,0.057840,-0.013655,0.016816
3 Jul 2007 03:40:00.000,29.219,94.018,905.069578,0.057766,-0.014265,0.018298
3 Jul 2007 03:41:00.000,32.683,93.140,906.205143,0.057679,-0.015018,0.019507
3 Jul 2007 03:42:00.000,36.141,92.212,907.404547,0.057579,-0.015945,0.020424
3 Jul 2007 03:43:00.000,39.592,91.222,908.649877,0.057462,-0.017092,0.021036
3 Jul 2007 03:44:00.000,43.036,90.155,909.922563,0.057326,-0.018522,0.021334
3 Jul 2007 03:45:00.000,46.471,88.992,911.203653,0.057165,-0.020322,0.021316
3 Jul 2007 03:46:00.000,49.895,87.707,912.474100,0.056970,-0.022618,0.020980
3 Jul 2007 03:47:00.000,53.306,86.264,913.715042,0.056730,-0.025596,0.020333
3 Jul 2007 03:48:00.000,56.701,84.616,914.908083,0.056426,-0.029533,0.019385
3 Jul 2007 03:49:00.000,60.075,82.693,916.035564,0.056028,-0.034868,0.018151
3 Jul 2007 03:50:00.000,63.421,80.390,917.080814,0.055485,-0.042308,0.016648
3 Jul 2007 03:51:00.000,66.729,77.550,918.028403,0.054710,-0.053055,0.014899
3 Jul 2007 03:52:00.000,69.979,73.916,918.864356,0.053544,-0.069236,0.012931
3 Jul 2007 03:53:00.000,73.140,69.056,919.576357,0.051669,-0.094797,0.010773
3 Jul 2007 03:54:00.000,76.152,62.208,920.153927,0.048421,-0.137204,0.008456
3 Jul 2007 03:55:00.000,78.895,51.996,920.588571,0.042334,-0.209540,0.006015
3 Jul 2007 03:56:00.000,81.116,36.198,920.873900,0.030377,-0.323569,0.003485
3 Jul 2007 03:57:00.000,82.348,13.138,921.005722,0.009109,-0.433785,0.000904
3 Jul 2007 03:58:00.000,82.114,-12.981,920.982100,-0.016540,-0.408766,-0.001690
3 Jul 2007 03:59:00.000,80.521,-33.889,920.803382,-0.034879,-0.285027,-0.004260
3 Jul 2007 04:00:00.000,78.103,-47.721,920.472193,-0.044625,-0.183438,-0.006766
3 Jul 2007 04:01:00.000,75.259,-56.716,919.993399,-0.049617,-0.121892,-0.009174
3 Jul 2007 04:02:00.000,72.193,-62.851,919.374039,-0.052342,-0.085695,-0.011446
3 Jul 2007 04:03:00.000,69.000,-67.277,918.623225,-0.053954,-0.063564,-0.013550
3 Jul 2007 04:04:00.000,65.730,-70.635,917.752011,-0.054978,-0.049341,-0.015455
3 Jul 2007 04:05:00.000,62.409,-73.290,916.773235,-0.055669,-0.039768,-0.017131
3 Jul 2007 04:06:00.000,59.054,-75.464,915.701337,-0.056161,-0.033066,-0.018555
3 Jul 2007 04:07:00.000,55.673,-77.295,914.552147,-0.056526,-0.028214,-0.019704
3 Jul 2007 04:08:00.000,52.272,-78.875,913.342663,-0.056808,-0.024606,-0.020562
3 Jul 2007 04:09:00.000,48.857,-80.265,912.090796,-0.057033,-0.021859,-0.021115
3 Jul 2007 04:10:00.000,45.429,-81.510,910.815112,-0.057217,-0.019730,-0.021355
3 Jul 2007 04:11:00.000,41.991,-82.641,909.534558,-0.057370,-0.018053,-0.021277
3 Jul 2007 04:12:00.000,38.545,-83.683,908.268183,-0.057500,-0.016717,-0.020883
3 Jul 2007 04:13:00.000,35.092,-84.653,907.034853,-0.057611,-0.015642,-0.020177
3 Jul 2007 04:14:00.000,31.632,-85.564,905.852968,-0.057707,-0.014773,-0.019170
3 Jul 2007 04:15:00.000,28.167,-86.429,904.740185,-0.057790,-0.014067,-0.017876
3 Jul 2007 04:16:00.000,24.698,-87.255,903.713153,-0.057861,-0.013494,-0.016315
3 Jul 2007 04:17:00.000,21.224,-88.050,902.787256,-0.057921,-0.013032,-0.014509
3 Jul 2007 04:18:00.000,17.747,-88.821,901.976379,-0.057972,-0.012663,-0.012486
3 Jul 2007 04:19:00.000,14.268,-89.571,901.292695,-0.058013,-0.012376,-0.010275
3 Jul 2007 04:20:00.000,10.786,-90.307,900.746477,-0.058045,-0.012160,-0.007909
3 Jul 2007 04:21:00.000,7.302,-91.032,900.345937,-0.058068,-0.012008,-0.005425
3 Jul 2007 04:22:00.000,3.818,-91.749,900.097102,-0.058082,-0.011917,-0.002859
3 Jul 2007 04:23:00.000,0.333,-92.463,900.003716,-0.058088,-0.011883,-0.000250
3 Jul 2007 04:24:00.000,-3.152,-93.176,900.067186,-0.058084,-0.011906,0.002363
3 Jul 2007 04:25:00.000,-6.637,-93.893,900.286555,-0.058072,-0.011986,0.004940
3 Jul 2007 04:26:00.000,-10.121,-94.616,900.658523,-0.058050,-0.012126,0.007443
3 Jul 2007 04:27:00.000,-13.603,-95.349,901.177492,-0.058020,-0.012329,0.009834
3 Jul 2007 04:28:00.000,-17.083,-96.097,901.835659,-0.057981,-0.012602,0.012077
3 Jul 2007 04:29:00.000,-20.561,-96.863,902.623132,-0.057932,-0.012955,0.014139
3 Jul 2007 04:30:00.000,-24.035,-97.653,903.528088,-0.057873,-0.013398,0.015988
3 Jul 2007 04:31:00.000,-27.505,-98.473,904.536954,-0.057804,-0.013948,0.017598
3 Jul 2007 04:32:00.000,-30.971,-99.329,905.634612,-0.057724,-0.014626,0.018945
3 Jul 2007 04:33:00.000,-34.432,-100.231,906.804638,-0.057630,-0.015462,0.020008
3 Jul 2007 04:34:00.000,-37.886,-101.189,908.029547,-0.057522,-0.016494,0.020772
3 Jul 2007 04:35:00.000,-41.334,-102.215,909.291059,-0.057396,-0.017775,0.021226
3 Jul 2007 04:36:00.000,-44.773,-103.328,910.570374,-0.057248,-0.019379,0.021365
3 Jul 2007 04:37:00.000,-48.203,-104.549,911.848459,-0.057071,-0.021411,0.021185
3 Jul 2007 04:38:00.000,-51.621,-105.909,913.106324,-0.056855,-0.024024,0.020692
3 Jul 2007 04:39:00.000,-55.025,-107.448,914.325309,-0.056586,-0.027444,0.019891
3 Jul 2007 04:40:00.000,-58.410,-109.225,915.487356,-0.056239,-0.032019,0.018796
3 Jul 2007 04:41:00.000,-61.771,-111.325,916.575275,-0.055776,-0.038306,0.017423
3 Jul 2007 04:42:00.000,-65.099,-113.874,917.572994,-0.055130,-0.047223,0.015793
3 Jul 2007 04:43:00.000,-68.381,-117.075,918.465792,-0.054184,-0.060366,0.013930
3 Jul 2007 04:44:00.000,-71.591,-121.259,919.240507,-0.052714,-0.080628,0.011862
3 Jul 2007 04:45:00.000,-74.687,-126.999,919.885734,-0.050264,-0.113456,0.009619
3 Jul 2007 04:46:00.000,-77.584,-135.323,920.391978,-0.045843,-0.169000,0.007235
3 Jul 2007 04:47:00.000,-80.107,-148.039,920.751797,-0.037285,-0.262247,0.004744
3 Jul 2007 04:48:00.000,-81.899,-167.515,920.959903,-0.020821,-0.387775,0.002184
3 Jul 2007 04:49:00.000,-82.424,166.825,921.013238,0.004156,-0.442409,-0.000408
3 Jul 2007 04:50:00.000,-81.446,142.589,920.911019,0.027078,-0.348439,-0.002995
3 Jul 2007 04:51:00.000,-79.370,125.447,920.654748,0.040629,-0.228080,-0.005537
3 Jul 2007 04:52:00.000,-76.702,114.364,920.248189,0.047545,-0.148206,-0.007998
3 Jul 2007 04:53:00.000,-73.729,107.004,919.697319,0.051185,-0.101279,-0.010342
3 Jul 2007 04:54:00.000,-70.591,101.838,919.010237,0.053254,-0.073226,-0.012533
3 Jul 2007 04:55:00.000,-67.355,98.010,918.197057,0.054525,-0.055637,-0.014540
3 Jul 2007 04:56:00.000,-64.056,95.042,917.269754,0.055358,-0.044056,-0.016332
3 Jul 2007 04:57:00.000,-60.717,92.652,916.242002,0.055937,-0.036098,-0.017884
3 Jul 2007 04:58:00.000,-57.347,90.665,915.128971,0.056358,-0.030427,-0.019171
3 Jul 2007 04:59:00.000,-53.956,88.971,913.947112,0.056678,-0.026263,-0.020175
3 Jul 2007 05:00:00.000,-50.547,87.493,912.713915,0.056928,-0.023127,-0.020880
3 Jul 2007 05:01:00.000,-47.125,86.181,911.447656,0.057130,-0.020717,-0.021276
3 Jul 2007 05:02:00.000,-43.692,84.997,910.167129,0.057297,-0.018834,-0.021355
3 Jul 2007 05:03:00.000,-40.250,83.913,908.891367,0.057438,-0.017341,-0.021117
3 Jul 2007 05:04:00.000,-36.800,82.910,907.639364,0.057558,-0.016145,-0.020564
3 Jul 2007 05:05:00.000,-33.344,81.971,906.429782,0.057661,-0.015180,-0.019705
3 Jul 2007 05:06:00.000,-29.881,81.085,905.280683,0.057750,-0.014397,-0.018551
3 Jul 2007 05:07:00.000,-26.414,80.240,904.209245,0.057827,-0.013762,-0.017119
3 Jul 2007 05:08:00.000,-22.942,79.431,903.231509,0.057893,-0.013248,-0.015431
3 Jul 2007 05:09:00.000,-19.467,78.649,902.362128,0.057948,-0.012835,-0.013512
3 Jul 2007 05:10:00.000,-15.989,77.889,901.614149,0.057994,-0.012508,-0.011390
3 Jul 2007 05:11:00.000,-12.508,77.146,900.998804,0.058031,-0.012258,-0.009096
3 Jul 2007 05:12:00.000,-9.025,76.417,900.525342,0.058058,-0.012075,-0.006666
3 Jul 2007 05:13:00.000,-5.541,75.696,900.200886,0.058077,-0.011955,-0.004136
3 Jul 2007 05:14:00.000,-2.056,74.981,900.030317,0.058086,-0.011893,-0.001543
3 Jul 2007 05:15:00.000,1.429,74.268,900.016204,0.058087,-0.011888,0.001073
3 Jul 2007 05:16:00.000,4.914,73.553,900.158757,0.058079,-0.011939,0.003673
3 Jul 2007 05:17:00.000,8.399,72.834,900.455832,0.058062,-0.012049,0.006217
3 Jul 2007 05:18:00.000,11.882,72.106,900.902958,0.058036,-0.012220,0.008668
3 Jul 2007 05:19:00.000,15.363,71.366,901.493409,0.058001,-0.012458,0.010989
3 Jul 2007 05:20:00.000,18.841,70.610,902.218309,0.057957,-0.012770,0.013144
3 Jul 2007 05:21:00.000,22.317,69.832,903.066769,0.057903,-0.013166,0.015102
3 Jul 2007 05:22:00.000,25.790,69.028,904.026055,0.057840,-0.013661,0.016834
3 Jul 2007 05:23:00.000,29.258,68.190,905.081788,0.057765,-0.014273,0.018313
3 Jul 2007 05:24:00.000,32.721,67.312,906.218158,0.057678,-0.015027,0.019519
3 Jul 2007 05:25:00.000,36.179,66.384,907.418172,0.057578,-0.015956,0.020432
3 Jul 2007 05:26:00.000,39.630,65.393,908.663909,0.057461,-0.017106,0.021041
3 Jul 2007 05:27:00.000,43.074,64.325,909.936792,0.057324,-0.018539,0.021336
3 Jul 2007 05:28:00.000,46.509,63.161,911.217868,0.057163,-0.020345,0.021314
3 Jul 2007 05:29:00.000,49.933,61.874,912.488090,0.056967,-0.022647,0.020975
3 Jul 2007 05:30:00.000,53.344,60.429,913.728599,0.056727,-0.025633,0.020325
3 Jul 2007 05:31:00.000,56.739,58.779,914.921007,0.056422,-0.029584,0.019373
3 Jul 2007 05:32:00.000,60.113,56.852,916.047663,0.056022,-0.034937,0.018136
3 Jul 2007 05:33:00.000,63.458,54.544,917.091910,0.055478,-0.042406,0.016630
3 Jul 2007 05:34:00.000,66.765,51.697,918.038331,0.054700,-0.053200,0.014879
3 Jul 2007 05:35:00.000,70.015,48.052,918.872971,0.053528,-0.069459,0.012908
3 Jul 2007 05:36:00.000,73.175,43.175,919.583531,0.051642,-0.095157,0.010748
3 Jul 2007 05:37:00.000,76.185,36.298,920.159555,0.048373,-0.137814,0.008429
3 Jul 2007 05:38:00.000,78.923,26.038,920.592570,0.042241,-0.210574,0.005987
3 Jul 2007 05:39:00.000,81.136,10.164,920.876211,0.030195,-0.325014,0.003456
