"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
3 Jul 2007 01:15:00.000,-71.913,55.503,919.312507,-0.052442,-0.083816,0.011623
3 Jul 2007 01:16:00.000,-74.988,49.520,919.942885,-0.049815,-0.118549,0.009364
3 Jul 2007 01:17:00.000,-77.849,40.801,920.433403,-0.045046,-0.177321,0.006967
3 Jul 2007 01:18:00.000,-80.306,27.460,920.776849,-0.035800,-0.274653,0.004467
3 Jul 2007 01:19:00.000,-81.979,7.237,920.968178,-0.018310,-0.397996,0.001902
3 Jul 2007 01:20:00.000,-82.337,-18.562,921.004576,0.006949,-0.435409,-0.000691
3 Jul 2007 01:21:00.000,-81.218,-42.029,920.885511,0.028854,-0.333173,-0.003273
3 Jul 2007 01:22:00.000,-79.066,-58.371,920.612732,0.041489,-0.217380,-0.005808
3 Jul 2007 01:23:00.000,-76.362,-68.962,920.190245,0.047953,-0.142168,-0.008258
3 Jul 2007 01:24:00.000,-73.371,-76.048,919.624261,0.051391,-0.097890,-0.010585
3 Jul 2007 01:25:00.000,-70.223,-81.058,918.923103,0.053367,-0.071239,-0.012758
3 Jul 2007 01:26:00.000,-66.982,-84.791,918.097092,0.054590,-0.054413,-0.014742
3 Jul 2007 01:27:00.000,-63.681,-87.700,917.158395,0.055398,-0.043270,-0.016509
3 Jul 2007 01:28:00.000,-60.339,-90.052,916.120854,0.055962,-0.035576,-0.018033
3 Jul 2007 01:29:00.000,-56.969,-92.012,914.999787,0.056374,-0.030071,-0.019290
3 Jul 2007 01:30:00.000,-53.576,-93.689,913.811764,0.056688,-0.026016,-0.020262
3 Jul 2007 01:31:00.000,-50.167,-95.154,912.574370,0.056935,-0.022954,-0.020934
3 Jul 2007 01:32:00.000,-46.745,-96.458,911.305947,0.057135,-0.020596,-0.021295
3 Jul 2007 01:33:00.000,-43.312,-97.636,910.025324,0.057301,-0.018749,-0.021340
3 Jul 2007 01:34:00.000,-39.869,-98.715,908.751538,0.057440,-0.017284,-0.021067
3 Jul 2007 01:35:00.000,-36.419,-99.716,907.503555,0.057559,-0.016109,-0.020481
3 Jul 2007 01:36:00.000,-32.963,-100.653,906.299983,0.057662,-0.015160,-0.019588
3 Jul 2007 01:37:00.000,-29.500,-101.538,905.158795,0.057750,-0.014390,-0.018404
3 Jul 2007 01:38:00.000,-26.033,-102.382,904.097055,0.057826,-0.013765,-0.016943
3 Jul 2007 01:39:00.000,-22.561,-103.192,903.130658,0.057891,-0.013259,-0.015229
3 Jul 2007 01:40:00.000,-19.086,-103.975,902.274092,0.057946,-0.012853,-0.013287
3 Jul 2007 01:41:00.000,-15.608,-104.736,901.540211,0.057991,-0.012534,-0.011145
3 Jul 2007 01:42:00.000,-12.127,-105.481,900.940037,0.058027,-0.012289,-0.008836
3 Jul 2007 01:43:00.000,-8.645,-106.213,900.482593,0.058053,-0.012113,-0.006393
3 Jul 2007 01:44:00.000,-5.161,-106.936,900.174759,0.058071,-0.011998,-0.003855
3 Jul 2007 01:45:00.000,-1.677,-107.654,900.021168,0.058080,-0.011942,-0.001258
3 Jul 2007 01:46:00.000,1.808,-108.370,900.024132,0.058079,-0.011943,0.001357
3 Jul 2007 01:47:00.000,5.293,-109.088,900.183605,0.058070,-0.012001,0.003952
3 Jul 2007 01:48:00.000,8.776,-109.811,900.497188,0.058052,-0.012118,0.006488
3 Jul 2007 01:49:00.000,12.259,-110.543,900.960162,0.058025,-0.012297,0.008925
3 Jul 2007 01:50:00.000,15.739,-111.288,901.565562,0.057989,-0.012544,0.011229
3 Jul 2007 01:51:00.000,19.217,-112.050,902.304290,0.057944,-0.012867,0.013364
3 Jul 2007 01:52:00.000,22.692,-112.834,903.165248,0.057889,-0.013276,0.015299
3 Jul 2007 01:53:00.000,26.164,-113.645,904.135518,0.057823,-0.013786,0.017003
3 Jul 2007 01:54:00.000,29.631,-114.491,905.200557,0.057747,-0.014416,0.018454
3 Jul 2007 01:55:00.000,33.093,-115.378,906.344417,0.057658,-0.015192,0.019628
3 Jul 2007 01:56:00.000,36.550,-116.317,907.549998,0.057555,-0.016149,0.020508
3 Jul 2007 01:57:00.000,39.999,-117.320,908.799297,0.057435,-0.017333,0.021083
3 Jul 2007 01:58:00.000,43.442,-118.403,910.073687,0.057295,-0.018811,0.021344
3 Jul 2007 01:59:00.000,46.874,-119.585,911.354195,0.057128,-0.020675,0.021287
3 Jul 2007 02:00:00.000,50.296,-120.894,912.621786,0.056927,-0.023056,0.020914
3 Jul 2007 02:01:00.000,53.705,-122.366,913.857645,0.056678,-0.026149,0.020231
3 Jul 2007 02:02:00.000,57.096,-124.052,915.043453,0.056361,-0.030249,0.019248
3 Jul 2007 02:03:00.000,60.466,-126.025,916.161660,0.055944,-0.035821,0.017980
3 Jul 2007 02:04:00.000,63.806,-128.395,917.195737,0.055372,-0.043618,0.016447
3 Jul 2007 02:05:00.000,67.106,-131.329,918.130420,0.054552,-0.054927,0.014671
3 Jul 2007 02:06:00.000,70.344,-135.101,918.951926,0.053309,-0.072031,0.012679
3 Jul 2007 02:07:00.000,73.488,-140.171,919.648153,0.051295,-0.099176,0.010500
3 Jul 2007 02:08:00.000,76.470,-147.358,920.208856,0.047778,-0.144346,0.008167
3 Jul 2007 02:09:00.000,79.160,-158.122,920.625788,0.041150,-0.221032,0.005714
3 Jul 2007 02:10:00.000,81.283,-174.728,920.892821,0.028201,-0.338031,0.003176
3 Jul 2007 02:11:00.000,82.351,161.578,921.006032,0.005974,-0.437053,0.000593
3 Jul 2007 02:12:00.000,81.936,135.869,920.963758,-0.019151,-0.393890,-0.002000
3 Jul 2007 02:13:00.000,80.224,115.926,920.766619,-0.036274,-0.270198,-0.004563
3 Jul 2007 02:14:00.000,77.747,102.804,920.417512,-0.045287,-0.174485,-0.007059
3 Jul 2007 02:15:00.000,74.875,94.217,919.921567,-0.049943,-0.116886,-0.009452
3 Jul 2007 02:16:00.000,71.795,88.312,919.286076,-0.052516,-0.082815,-0.011705
3 Jul 2007 02:17:00.000,68.594,84.021,918.520388,-0.054052,-0.061824,-0.013786
3 Jul 2007 02:18:00.000,65.319,80.746,917.635777,-0.055037,-0.048240,-0.015664
3 Jul 2007 02:19:00.000,61.996,78.145,916.645281,-0.055706,-0.039044,-0.017311
3 Jul 2007 02:20:00.000,58.638,76.007,915.563513,-0.056185,-0.032574,-0.018703
3 Jul 2007 02:21:00.000,55.256,74.201,914.406455,-0.056543,-0.027873,-0.019818
3 Jul 2007 02:22:00.000,51.855,72.639,913.191221,-0.056820,-0.024365,-0.020640
3 Jul 2007 02:23:00.000,48.439,71.261,911.935810,-0.057041,-0.021688,-0.021155
3 Jul 2007 02:24:00.000,45.010,70.024,910.658846,-0.057223,-0.019608,-0.021357
3 Jul 2007 02:25:00.000,41.572,68.899,909.379297,-0.057374,-0.017967,-0.021241
3 Jul 2007 02:26:00.000,38.126,67.861,908.116202,-0.057503,-0.016658,-0.020809
3 Jul 2007 02:27:00.000,34.672,66.895,906.888379,-0.057613,-0.015604,-0.020067
3 Jul 2007 02:28:00.000,31.213,65.985,905.714151,-0.057708,-0.014750,-0.019025
3 Jul 2007 02:29:00.000,27.748,65.122,904.611063,-0.057790,-0.014057,-0.017699
3 Jul 2007 02:30:00.000,24.278,64.296,903.595620,-0.057860,-0.013495,-0.016107
3 Jul 2007 02:31:00.000,20.805,63.500,902.683037,-0.057920,-0.013042,-0.014274
3 Jul 2007 02:32:00.000,17.328,62.729,901.887000,-0.057970,-0.012682,-0.012227
3 Jul 2007 02:33:00.000,13.849,61.977,901.219460,-0.058010,-0.012401,-0.009996
3 Jul 2007 02:34:00.000,10.367,61.239,900.690449,-0.058041,-0.012192,-0.007615
3 Jul 2007 02:35:00.000,6.884,60.512,900.307921,-0.058063,-0.012047,-0.005120
3 Jul 2007 02:36:00.000,3.400,59.792,900.077632,-0.058076,-0.011963,-0.002547
3 Jul 2007 02:37:00.000,-0.085,59.076,900.003047,-0.058081,-0.011935,0.000064
3 Jul 2007 02:38:00.000,-3.570,58.359,900.085290,-0.058076,-0.011965,0.002674
3 Jul 2007 02:39:00.000,-7.054,57.639,900.323122,-0.058062,-0.012053,0.005244
3 Jul 2007 02:40:00.000,-10.537,56.911,900.712964,-0.058040,-0.012201,0.007735
3 Jul 2007 02:41:00.000,-14.019,56.173,901.248951,-0.058008,-0.012413,0.010109
3 Jul 2007 02:42:00.000,-17.498,55.420,901.923022,-0.057968,-0.012697,0.012332
3 Jul 2007 02:43:00.000,-20.975,54.648,902.725051,-0.057917,-0.013062,0.014369
3 Jul 2007 02:44:00.000,-24.448,53.851,903.642995,-0.057857,-0.013520,0.016191
3 Jul 2007 02:45:00.000,-27.917,53.023,904.663088,-0.057786,-0.014088,0.017770
3 Jul 2007 02:46:00.000,-31.382,52.158,905.770047,-0.057704,-0.014788,0.019083
3 Jul 2007 02:47:00.000,-34.841,51.245,906.947312,-0.057608,-0.015650,0.020110
3 Jul 2007 02:48:00.000,-38.295,50.276,908.177290,-0.057497,-0.016715,0.020838
3 Jul 2007 02:49:00.000,-41.741,49.234,909.441631,-0.057367,-0.018039,0.021254
3 Jul 2007 02:50:00.000,-45.178,48.104,910.721496,-0.057215,-0.019698,0.021355
3 Jul 2007 02:51:00.000,-48.606,46.862,911.997846,-0.057032,-0.021803,0.021138
3 Jul 2007 02:52:00.000,-52.021,45.476,913.251721,-0.056808,-0.024515,0.020607
3 Jul 2007 02:53:00.000,-55.422,43.903,914.464524,-0.056528,-0.028072,0.019770
3 Jul 2007 02:54:00.000,-58.803,42.083,915.618291,-0.056165,-0.032843,0.018641
3 Jul 2007 02:55:00.000,-62.159,39.926,916.695957,-0.055679,-0.039420,0.017237
3 Jul 2007 02:56:00.000,-65.481,37.297,917.681604,-0.054997,-0.048785,0.015578
3 Jul 2007 02:57:00.000,-68.752,33.983,918.560690,-0.053993,-0.062645,0.013689
3 Jul 2007 02:58:00.000,-71.949,29.629,919.320260,-0.052420,-0.084114,0.011599
3 Jul 2007 02:59:00.000,-75.022,23.623,919.949129,-0.049776,-0.119045,0.009338
3 Jul 2007 03:00:00.000,-77.879,14.864,920.438047,-0.044974,-0.178167,0.006939
3 Jul 2007 03:01:00.000,-80.330,1.459,920.779825,-0.035658,-0.275976,0.004439
3 Jul 2007 03:02:00.000,-81.991,-18.846,920.969441,-0.018060,-0.399184,0.001874
3 Jul 2007 03:03:00.000,-82.332,-44.671,921.004109,0.007235,-0.434882,-0.000719
3 Jul 2007 03:04:00.000,-81.199,-68.068,920.883320,0.029044,-0.331742,-0.003302
3 Jul 2007 03:05:00.000,-79.039,-84.333,920.608849,0.041587,-0.216316,-0.005836
3 Jul 2007 03:06:00.000,-76.330,-94.875,920.184727,0.048004,-0.141535,-0.008284
3 Jul 2007 03:07:00.000,-73.337,-101.931,919.617190,0.051420,-0.097515,-0.010611
3 Jul 2007 03:08:00.000,-70.188,-106.923,918.914583,0.053383,-0.071007,-0.012781
3 Jul 2007 03:09:00.000,-66.946,-110.645,918.087248,0.054600,-0.054263,-0.014763
3 Jul 2007 03:10:00.000,-63.644,-113.546,917.147372,0.055405,-0.043169,-0.016528
3 Jul 2007 03:11:00.000,-60.302,-115.893,916.108815,0.055967,-0.035504,-0.018048
3 Jul 2007 03:12:00.000,-56.931,-117.850,914.986909,0.056378,-0.030019,-0.019302
3 Jul 2007 03:13:00.000,-53.538,-119.524,913.798238,0.056692,-0.025977,-0.020271
3 Jul 2007 03:14:00.000,-50.129,-120.987,912.560397,0.056938,-0.022925,-0.020939
3 Jul 2007 03:15:00.000,-46.707,-122.289,911.291734,0.057137,-0.020573,-0.021297
3 Jul 2007 03:16:00.000,-43.273,-123.466,910.011081,0.057302,-0.018731,-0.021338
3 Jul 2007 03:17:00.000,-39.831,-124.544,908.737478,0.057442,-0.017269,-0.021062
3 Jul 2007 03:18:00.000,-36.381,-125.544,907.489888,0.057560,-0.016097,-0.020472
3 Jul 2007 03:19:00.000,-32.924,-126.480,906.286912,0.057663,-0.015150,-0.019577
3 Jul 2007 03:20:00.000,-29.462,-127.366,905.146516,0.057751,-0.014382,-0.018389
3 Jul 2007 03:21:00.000,-25.994,-128.209,904.085751,0.057827,-0.013758,-0.016926
3 Jul 2007 03:22:00.000,-22.523,-129.019,903.120499,0.057892,-0.013254,-0.015209
3 Jul 2007 03:23:00.000,-19.047,-129.802,902.265231,0.057946,-0.012849,-0.013264
3 Jul 2007 03:24:00.000,-15.569,-130.563,901.532780,0.057991,-0.012531,-0.011120
3 Jul 2007 03:25:00.000,-12.089,-131.307,900.934148,0.058027,-0.012287,-0.008809
3 Jul 2007 03:26:00.000,-8.606,-132.038,900.478335,0.058054,-0.012111,-0.006366
3 Jul 2007 03:27:00.000,-5.122,-132.761,900.172196,0.058071,-0.011997,-0.003826
3 Jul 2007 03:28:00.000,-1.638,-133.479,900.020338,0.058080,-0.011942,-0.001229
3 Jul 2007 03:29:00.000,1.847,-134.195,900.025047,0.058079,-0.011943,0.001386
3 Jul 2007 03:30:00.000,5.332,-134.914,900.186253,0.058070,-0.012002,0.003981
3 Jul 2007 03:31:00.000,8.815,-135.637,900.501528,0.058052,-0.012120,0.006515
3 Jul 2007 03:32:00.000,12.298,-136.369,900.966129,0.058025,-0.012300,0.008952
3 Jul 2007 03:33:00.000,15.778,-137.114,901.573067,0.057989,-0.012548,0.011254
3 Jul 2007 03:34:00.000,19.256,-137.876,902.313219,0.057943,-0.012871,0.013387
3 Jul 2007 03:35:00.000,22.731,-138.660,903.175468,0.057888,-0.013281,0.015319
3 Jul 2007 03:36:00.000,26.202,-139.472,904.146876,0.057823,-0.013792,0.017021
3 Jul 2007 03:37:00.000,29.670,-140.318,905.212881,0.057746,-0.014424,0.018468
3 Jul 2007 03:38:00.000,33.132,-141.206,906.357525,0.057657,-0.015201,0.019639
3 Jul 2007 03:39:00.000,36.588,-142.146,907.563692,0.057554,-0.016160,0.020516
3 Jul 2007 03:40:00.000,40.038,-143.150,908.813374,0.057434,-0.017348,0.021088
3 Jul 2007 03:41:00.000,43.480,-144.233,910.087937,0.057293,-0.018830,0.021345
3 Jul 2007 03:42:00.000,46.913,-145.417,911.368407,0.057126,-0.020698,0.021284
3 Jul 2007 03:43:00.000,50.334,-146.727,912.635748,0.056925,-0.023086,0.020908
3 Jul 2007 03:44:00.000,53.743,-148.201,913.871149,0.056675,-0.026188,0.020221
3 Jul 2007 03:45:00.000,57.134,-149.890,915.056300,0.056357,-0.030302,0.019235
3 Jul 2007 03:46:00.000,60.503,-151.867,916.173660,0.055938,-0.035893,0.017964
3 Jul 2007 03:47:00.000,63.843,-154.242,917.206713,0.055365,-0.043722,0.016428
3 Jul 2007 03:48:00.000,67.142,-157.184,918.140210,0.054541,-0.055079,0.014650
3 Jul 2007 03:49:00.000,70.380,-160.967,918.960385,0.053291,-0.072268,0.012656
3 Jul 2007 03:50:00.000,73.522,-166.055,919.655157,0.051266,-0.099560,0.010475
3 Jul 2007 03:51:00.000,76.502,-173.273,920.214302,0.047726,-0.144996,0.008140
3 Jul 2007 03:52:00.000,79.187,175.912,920.629596,0.041048,-0.222120,0.005686
3 Jul 2007 03:53:00.000,81.301,159.228,920.894935,0.028006,-0.339462,0.003148
3 Jul 2007 03:54:00.000,82.355,135.468,921.006421,0.005686,-0.437493,0.000564
3 Jul 2007 03:55:00.000,81.923,109.789,920.962416,-0.019397,-0.392659,-0.002029
3 Jul 2007 03:56:00.000,80.200,89.928,920.763566,-0.036412,-0.268896,-0.004591
3 Jul 2007 03:57:00.000,77.717,76.870,920.412793,-0.045357,-0.173660,-0.007087
3 Jul 2007 03:58:00.000,74.842,68.321,919.915251,-0.049981,-0.116402,-0.009478
3 Jul 2007 03:59:00.000,71.760,62.439,919.278256,-0.052537,-0.082523,-0.011729
3 Jul 2007 04:00:00.000,68.558,58.162,918.511179,-0.054066,-0.061640,-0.013808
3 Jul 2007 04:01:00.000,65.282,54.897,917.625315,-0.055046,-0.048118,-0.015684
3 Jul 2007 04:02:00.000,61.959,52.301,916.633720,-0.055713,-0.038959,-0.017328
3 Jul 2007 04:03:00.000,58.601,50.168,915.551024,-0.056190,-0.032513,-0.018717
3 Jul 2007 04:04:00.000,55.218,48.365,914.393222,-0.056547,-0.027828,-0.019829
3 Jul 2007 04:05:00.000,51.817,46.805,913.177440,-0.056823,-0.024331,-0.020647
3 Jul 2007 04:06:00.000,48.400,45.428,911.921686,-0.057044,-0.021662,-0.021159
3 Jul 2007 04:07:00.000,44.972,44.193,910.644588,-0.057225,-0.019587,-0.021358
3 Jul 2007 04:08:00.000,41.534,43.069,909.365118,-0.057376,-0.017951,-0.021238
3 Jul 2007 04:09:00.000,38.088,42.033,908.102312,-0.057504,-0.016645,-0.020803
3 Jul 2007 04:10:00.000,34.634,41.067,906.874986,-0.057614,-0.015593,-0.020057
3 Jul 2007 04:11:00.000,31.174,40.157,905.701454,-0.057709,-0.014742,-0.019012
3 Jul 2007 04:12:00.000,27.709,39.294,904.599252,-0.057791,-0.014050,-0.017682
3 Jul 2007 04:13:00.000,24.240,38.469,903.584873,-0.057861,-0.013490,-0.016088
3 Jul 2007 04:14:00.000,20.766,37.674,902.673514,-0.057921,-0.013038,-0.014253
3 Jul 2007 04:15:00.000,17.289,36.902,901.878844,-0.057970,-0.012678,-0.012203
3 Jul 2007 04:16:00.000,13.810,36.151,901.212795,-0.058011,-0.012399,-0.009971
3 Jul 2007 04:17:00.000,10.328,35.413,900.685374,-0.058042,-0.012190,-0.007588
3 Jul 2007 04:18:00.000,6.845,34.686,900.304512,-0.058064,-0.012046,-0.005091
3 Jul 2007 04:19:00.000,3.361,33.966,900.075941,-0.058077,-0.011962,-0.002518
3 Jul 2007 04:20:00.000,-0.124,33.250,900.003099,-0.058081,-0.011935,0.000093
3 Jul 2007 04:21:00.000,-3.609,32.533,900.087085,-0.058076,-0.011966,0.002703
3 Jul 2007 04:22:00.000,-7.093,31.813,900.326632,-0.058062,-0.012054,0.005272
3 Jul 2007 04:23:00.000,-10.576,31.085,900.718137,-0.058040,-0.012203,0.007762
3 Jul 2007 04:24:00.000,-14.057,30.347,901.255709,-0.058008,-0.012416,0.010135
3 Jul 2007 04:25:00.000,-17.537,29.594,901.931264,-0.057967,-0.012701,0.012355
3 Jul 2007 04:26:00.000,-21.013,28.821,902.734652,-0.057917,-0.013067,0.014391
3 Jul 2007 04:27:00.000,-24.487,28.024,903.653812,-0.057856,-0.013526,0.016210
3 Jul 2007 04:28:00.000,-27.956,27.196,904.674958,-0.057785,-0.014095,0.017786
3 Jul 2007 04:29:00.000,-31.421,26.330,905.782793,-0.057703,-0.014797,0.019096
3 Jul 2007 04:30:00.000,-34.880,25.417,906.960743,-0.057607,-0.015661,0.020120
3 Jul 2007 04:31:00.000,-38.333,24.447,908.191206,-0.057495,-0.016729,0.020844
3 Jul 2007 04:32:00.000,-41.779,23.405,909.455824,-0.057366,-0.018055,0.021257
3 Jul 2007 04:33:00.000,-45.217,22.273,910.735755,-0.057213,-0.019719,0.021354
3 Jul 2007 04:34:00.000,-48.644,21.030,912.011959,-0.057029,-0.021830,0.021133
3 Jul 2007 04:35:00.000,-52.059,19.642,913.265479,-0.056805,-0.024549,0.020599
3 Jul 2007 04:36:00.000,-55.459,18.067,914.477722,-0.056524,-0.028117,0.019759
3 Jul 2007 04:37:00.000,-58.841,16.243,915.630734,-0.056161,-0.032905,0.018627
3 Jul 2007 04:38:00.000,-62.196,14.082,916.707462,-0.055673,-0.039507,0.017220
3 Jul 2007 04:39:00.000,-65.517,11.447,917.692000,-0.054988,-0.048910,0.015558
3 Jul 2007 04:40:00.000,-68.788,8.123,918.569825,-0.053979,-0.062835,0.013667
3 Jul 2007 04:41:00.000,-71.984,3.756,919.327998,-0.052397,-0.084414,0.011575
3 Jul 2007 04:42:00.000,-75.055,-2.274,919.955358,-0.049738,-0.119544,0.009312
3 Jul 2007 04:43:00.000,-77.909,-11.072,920.442674,-0.044901,-0.179018,0.006912
3 Jul 2007 04:44:00.000,-80.353,-24.544,920.782782,-0.035515,-0.277304,0.004411
3 Jul 2007 04:45:00.000,-82.003,-44.931,920.970685,-0.017809,-0.400361,0.001845
3 Jul 2007 04:46:00.000,-82.327,-70.778,921.003621,0.007521,-0.434334,-0.000748
3 Jul 2007 04:47:00.000,-81.179,-94.107,920.881108,0.029233,-0.330311,-0.003330
3 Jul 2007 04:48:00.000,-79.011,-110.295,920.604945,0.041685,-0.215257,-0.005864
3 Jul 2007 04:49:00.000,-76.298,-120.787,920.179189,0.048055,-0.140905,-0.008311
3 Jul 2007 04:50:00.000,-73.303,-127.814,919.610098,0.051448,-0.097143,-0.010636
3 Jul 2007 04:51:00.000,-70.152,-132.788,918.906043,0.053400,-0.070777,-0.012804
3 Jul 2007 04:52:00.000,-66.909,-136.499,918.077385,0.054611,-0.054114,-0.014784
3 Jul 2007 04:53:00.000,-63.607,-139.393,917.136332,0.055413,-0.043067,-0.016546
3 Jul 2007 04:54:00.000,-60.264,-141.735,916.096760,0.055973,-0.035433,-0.018064
3 Jul 2007 04:55:00.000,-56.893,-143.688,914.974018,0.056382,-0.029967,-0.019315
3 Jul 2007 04:56:00.000,-53.501,-145.359,913.784701,0.056695,-0.025938,-0.020280
3 Jul 2007 04:57:00.000,-50.091,-146.820,912.546415,0.056940,-0.022895,-0.020945
3 Jul 2007 04:58:00.000,-46.669,-148.120,911.277513,0.057139,-0.020550,-0.021299
3 Jul 2007 04:59:00.000,-43.235,-149.296,909.996834,0.057304,-0.018713,-0.021337
3 Jul 2007 05:00:00.000,-39.793,-150.374,908.723417,0.057443,-0.017255,-0.021057
3 Jul 2007 05:01:00.000,-36.342,-151.372,907.476221,0.057562,-0.016085,-0.020464
3 Jul 2007 05:02:00.000,-32.886,-152.308,906.273845,0.057664,-0.015141,-0.019565
3 Jul 2007 05:03:00.000,-29.423,-153.193,905.134243,0.057752,-0.014374,-0.018374
3 Jul 2007 05:04:00.000,-25.956,-154.036,904.074455,0.057828,-0.013752,-0.016908
3 Jul 2007 05:05:00.000,-22.484,-154.845,903.110351,0.057892,-0.013249,-0.015189
3 Jul 2007 05:06:00.000,-19.009,-155.628,902.256382,0.057947,-0.012845,-0.013241
3 Jul 2007 05:07:00.000,-15.531,-156.389,901.525363,0.057992,-0.012527,-0.011095
3 Jul 2007 05:08:00.000,-12.050,-157.133,900.928275,0.058027,-0.012285,-0.008783
3 Jul 2007 05:09:00.000,-8.567,-157.864,900.474094,0.058054,-0.012109,-0.006338
3 Jul 2007 05:10:00.000,-5.084,-158.587,900.169650,0.058071,-0.011996,-0.003798
3 Jul 2007 05:11:00.000,-1.599,-159.305,900.019527,0.058080,-0.011941,-0.001200
3 Jul 2007 05:12:00.000,1.886,-160.021,900.025983,0.058079,-0.011944,0.001415
3 Jul 2007 05:13:00.000,5.370,-160.739,900.188920,0.058070,-0.012003,0.004009
3 Jul 2007 05:14:00.000,8.854,-161.463,900.505888,0.058052,-0.012121,0.006543
3 Jul 2007 05:15:00.000,12.336,-162.195,900.972115,0.058025,-0.012302,0.008978
3 Jul 2007 05:16:00.000,15.817,-162.940,901.580590,0.057988,-0.012551,0.011279
3 Jul 2007 05:17:00.000,19.295,-163.703,902.322166,0.057943,-0.012875,0.013410
3 Jul 2007 05:18:00.000,22.770,-164.487,903.185704,0.057887,-0.013286,0.015339
3 Jul 2007 05:19:00.000,26.241,-165.299,904.158248,0.057822,-0.013798,0.017039
3 Jul 2007 05:20:00.000,29.708,-166.145,905.225219,0.057745,-0.014431,0.018483
3 Jul 2007 05:21:00.000,33.170,-167.034,906.370643,0.057656,-0.015211,0.019650
3 Jul 2007 05:22:00.000,36.627,-167.974,907.577396,0.057553,-0.016172,0.020525
3 Jul 2007 05:23:00.000,40.076,-168.979,908.827458,0.057432,-0.017363,0.021092
3 Jul 2007 05:24:00.000,43.518,-170.064,910.102192,0.057292,-0.018848,0.021346
3 Jul 2007 05:25:00.000,46.951,-171.248,911.382620,0.057124,-0.020722,0.021282
3 Jul 2007 05:26:00.000,50.372,-172.561,912.649708,0.056922,-0.023116,0.020902
3 Jul 2007 05:27:00.000,53.780,-174.037,913.884650,0.056672,-0.026228,0.020212
3 Jul 2007 05:28:00.000,57.172,-175.728,915.069142,0.056353,-0.030355,0.019222
3 Jul 2007 05:29:00.000,60.541,-177.709,916.185652,0.055933,-0.035966,0.017949
3 Jul 2007 05:30:00.000,63.880,179.911,917.217679,0.055357,-0.043825,0.016410
3 Jul 2007 05:31:00.000,67.179,176.962,918.149987,0.054530,-0.055233,0.014629
3 Jul 2007 05:32:00.000,70.416,173.167,918.968830,0.053274,-0.072505,0.012632
3 Jul 2007 05:33:00.000,73.556,168.060,919.662145,0.051237,-0.099946,0.010450
3 Jul 2007 05:34:00.000,76.534,160.813,920.219730,0.047673,-0.145650,0.008114
3 Jul 2007 05:35:00.000,79.215,149.946,920.633385,0.040946,-0.223215,0.005658
3 Jul 2007 05:36:00.000,81.320,133.183,920.897029,0.027809,-0.340892,0.003119
3 Jul 2007 05:37:00.000,82.359,109.358,921.006789,0.005397,-0.437911,0.000535
3 Jul 2007 05:38:00.000,81.910,83.709,920.961053,-0.019641,-0.391417,-0.002058
3 Jul 2007 05:39:00.000,80.175,63.932,920.760492,-0.036549,-0.267598,-0.004620
3 Jul 2007 05:40:00.000,77.686,50.937,920.408053,-0.045427,-0.172840,-0.007114
3 Jul 2007 05:41:00.000,74.809,42.426,919.908915,-0.050018,-0.115921,-0.009504
3 Jul 2007 05:42:00.000,71.724,36.566,919.270417,-0.052559,-0.082233,-0.011754
3 Jul 2007 05:43:00.000,68.522,32.303,918.501952,-0.054079,-0.061456,-0.013830
3 Jul 2007 05:44:00.000,65.246,29.047,917.614836,-0.055055,-0.047996,-0.015704
3 Jul 2007 05:45:00.000,61.921,26.457,916.622143,-0.055719,-0.038875,-0.017345
3 Jul 2007 05:46:00.000,58.563,24.328,915.538521,-0.056195,-0.032453,-0.018731
3 Jul 2007 05:47:00.000,55.180,22.528,914.379978,-0.056550,-0.027784,-0.019840
3 Jul 2007 05:48:00.000,51.779,20.971,913.163651,-0.056826,-0.024297,-0.020655
3 Jul 2007 05:49:00.000,48.362,19.596,911.907556,-0.057046,-0.021636,-0.021163
3 Jul 2007 05:50:00.000,44.934,18.363,910.630326,-0.057226,-0.019567,-0.021358
3 Jul 2007 05:51:00.000,41.496,17.239,909.350937,-0.057377,-0.017935,-0.021235
3 Jul 2007 05:52:00.000,38.049,16.204,908.088423,-0.057505,-0.016632,-0.020796
3 Jul 2007 05:53:00.000,34.596,15.239,906.861596,-0.057615,-0.015583,-0.020047
3 Jul 2007 05:54:00.000,31.136,14.330,905.688763,-0.057710,-0.014733,-0.018999
3 Jul 2007 05:55:00.000,27.671,13.467,904.587450,-0.057792,-0.014043,-0.017666
3 Jul 2007 05:56:00.000,24.201,12.642,903.574136,-0.057862,-0.013484,-0.016069
3 Jul 2007 05:57:00.000,20.727,11.847,902.664004,-0.057921,-0.013033,-0.014231
3 Jul 2007 05:58:00.000,17.251,11.076,901.870703,-0.057971,-0.012675,-0.012179
3 Jul 2007 05:59:00.000,13.771,10.325,901.206145,-0.058011,-0.012396,-0.009945
3 Jul 2007 06:00:00.000,10.289,9.587,900.680315,-0.058042,-0.012188,-0.007561
3 Jul 2007 06:01:00.000,6.806,8.861,900.301122,-0.058064,-0.012045,-0.005063
3 Jul 2007 06:02:00.000,3.322,8.141,900.074269,-0.058077,-0.011961,-0.002489
3 Jul 2007 06:03:00.000,-0.163,7.424,900.003171,-0.058081,-0.011935,0.000122
3 Jul 2007 06:04:00.000,-3.647,6.707,900.088899,-0.058076,-0.011967,0.002732
