12 Mar 2024 04:01:42.000,-1360.731751,-6717.550600,-465.395151,6.177669,-0.961520,-4.357520
12 Mar 2024 04:01:43.000,-1354.553241,-6718.507992,-469.752396,6.179341,-0.953249,-4.356943
12 Mar 2024 04:01:44.000,-1348.373063,-6719.457112,-474.109061,6.181005,-0.944977,-4.356360
12 Mar 2024 04:01:45.000,-1342.191225,-6720.397961,-478.465140,6.182661,-0.936704,-4.355772
12 Mar 2024 04:01:46.000,-1336.007735,-6721.330535,-482.820629,6.184309,-0.928430,-4.355179
12 Mar 2024 04:01:47.000,-1329.822600,-6722.254835,-487.175522,6.185950,-0.920155,-4.354580
12 Mar 2024 04:01:48.000,-1323.635828,-6723.170859,-491.529813,6.187584,-0.911879,-4.353976
12 Mar 2024 04:01:49.000,-1317.447427,-6724.078606,-495.883498,6.189209,-0.903601,-4.353366
12 Mar 2024 04:01:50.000,-1311.257403,-6724.978075,-500.236570,6.190828,-0.895323,-4.352751
12 Mar 2024 04:01:51.000,-1305.065766,-6725.869265,-504.589025,6.192438,-0.887043,-4.352131
12 Mar 2024 04:01:52.000,-1298.872522,-6726.752176,-508.940857,6.194041,-0.878763,-4.351505
12 Mar 2024 04:01:53.000,-1292.677678,-6727.626805,-513.292060,6.195636,-0.870481,-4.350874
12 Mar 2024 04:01:54.000,-1286.481244,-6728.493151,-517.642630,6.197224,-0.862199,-4.350238
12 Mar 2024 04:01:55.000,-1280.283225,-6729.351215,-521.992561,6.198803,-0.853915,-4.349596
12 Mar 2024 04:01:56.000,-1274.083631,-6730.200995,-526.341848,6.200376,-0.845630,-4.348949
12 Mar 2024 04:01:57.000,-1267.882468,-6731.042489,-530.690484,6.201940,-0.837345,-4.348297
12 Mar 2024 04:01:58.000,-1261.679744,-6731.875698,-535.038466,6.203497,-0.829058,-4.347639
12 Mar 2024 04:01:59.000,-1255.475467,-6732.700619,-539.385787,6.205047,-0.820771,-4.346976
12 Mar 2024 04:02:00.000,-1249.269645,-6733.517252,-543.732442,6.206588,-0.812482,-4.346307
12 Mar 2024 04:02:01.000,-1243.062285,-6734.325596,-548.078426,6.208122,-0.804193,-4.345633
12 Mar 2024 04:02:02.000,-1236.853394,-6735.125651,-552.423734,6.209649,-0.795902,-4.344954
12 Mar 2024 04:02:03.000,-1230.642981,-6735.917414,-556.768359,6.211168,-0.787611,-4.344269
12 Mar 2024 04:02:04.000,-1224.431054,-6736.700885,-561.112298,6.212679,-0.779318,-4.343579
12 Mar 2024 04:02:05.000,-1218.217618,-6737.476064,-565.455543,6.214182,-0.771025,-4.342884
12 Mar 2024 04:02:06.000,-1212.002684,-6738.242949,-569.798091,6.215678,-0.762731,-4.342183
12 Mar 2024 04:02:07.000,-1205.786257,-6739.001539,-574.139935,6.217166,-0.754436,-4.341477
12 Mar 2024 04:02:08.000,-1199.568346,-6739.751834,-578.481071,6.218646,-0.746140,-4.340766
12 Mar 2024 04:02:09.000,-1193.348959,-6740.493833,-582.821492,6.220119,-0.737844,-4.340049
12 Mar 2024 04:02:10.000,-1187.128102,-6741.227534,-587.161194,6.221584,-0.729546,-4.339327
12 Mar 2024 04:02:11.000,-1180.905785,-6741.952938,-591.500171,6.223042,-0.721248,-4.338600
12 Mar 2024 04:02:12.000,-1174.682013,-6742.670042,-595.838419,6.224492,-0.712948,-4.337867
12 Mar 2024 04:02:13.000,-1168.456796,-6743.378847,-600.175930,6.225934,-0.704648,-4.337129
12 Mar 2024 04:02:14.000,-1162.230140,-6744.079352,-604.512701,6.227368,-0.696347,-4.336385
12 Mar 2024 04:02:15.000,-1156.002054,-6744.771554,-608.848726,6.228795,-0.688046,-4.335636
12 Mar 2024 04:02:16.000,-1149.772545,-6745.455455,-613.183999,6.230214,-0.679743,-4.334882
12 Mar 2024 04:02:17.000,-1143.541621,-6746.131053,-617.518515,6.231625,-0.671440,-4.334122
12 Mar 2024 04:02:18.000,-1137.309289,-6746.798347,-621.852269,6.233029,-0.663136,-4.333358
12 Mar 2024 04:02:19.000,-1131.075557,-6747.457337,-626.185255,6.234425,-0.654831,-4.332587
12 Mar 2024 04:02:20.000,-1124.840433,-6748.108021,-630.517469,6.235814,-0.646525,-4.331812
12 Mar 2024 04:02:21.000,-1118.603925,-6748.750399,-634.848904,6.237194,-0.638219,-4.331031
12 Mar 2024 04:02:22.000,-1112.366039,-6749.384471,-639.179556,6.238567,-0.629912,-4.330245
12 Mar 2024 04:02:23.000,-1106.126785,-6750.010235,-643.509419,6.239933,-0.621604,-4.329453
12 Mar 2024 04:02:24.000,-1099.886169,-6750.627691,-647.838487,6.241290,-0.613295,-4.328656
12 Mar 2024 04:02:25.000,-1093.644199,-6751.236838,-652.166756,6.242640,-0.604986,-4.327854
12 Mar 2024 04:02:26.000,-1087.400883,-6751.837675,-656.494220,6.243982,-0.596676,-4.327046
12 Mar 2024 04:02:27.000,-1081.156229,-6752.430202,-660.820874,6.245317,-0.588365,-4.326233
12 Mar 2024 04:02:28.000,-1074.910244,-6753.014418,-665.146712,6.246644,-0.580054,-4.325415
12 Mar 2024 04:02:29.000,-1068.662936,-6753.590322,-669.471729,6.247963,-0.571742,-4.324591
12 Mar 2024 04:02:30.000,-1062.414313,-6754.157914,-673.795920,6.249274,-0.563429,-4.323762
12 Mar 2024 04:02:31.000,-1056.164382,-6754.717193,-678.119279,6.250578,-0.555116,-4.322928
12 Mar 2024 04:02:32.000,-1049.913152,-6755.268158,-682.441801,6.251874,-0.546802,-4.322088
12 Mar 2024 04:02:33.000,-1043.660629,-6755.810809,-686.763481,6.253163,-0.538488,-4.321243
12 Mar 2024 04:02:34.000,-1037.406821,-6756.345146,-691.084314,6.254443,-0.530173,-4.320393
12 Mar 2024 04:02:35.000,-1031.151737,-6756.871166,-695.404293,6.255716,-0.521857,-4.319537
12 Mar 2024 04:02:36.000,-1024.895384,-6757.388871,-699.723414,6.256982,-0.513540,-4.318676
12 Mar 2024 04:02:37.000,-1018.637769,-6757.898259,-704.041672,6.258239,-0.505223,-4.317810
